frame_index,stage,duration_ms
197,bbox_calculation,66.78
198,bbox_calculation,67.23
51,landmarks,143.24
51,visualization,105.59
52,data_queue,70.69
199,bbox_calculation,73.52
200,bbox_calculation,67.46
201,bbox_calculation,69.12
52,landmarks,156.48
52,visualization,110.22
53,data_queue,129.21
202,bbox_calculation,70.44
203,bbox_calculation,72.44
204,bbox_calculation,70.59
205,bbox_calculation,69.63
53,landmarks,157.49
53,visualization,109.16
54,data_queue,113.00
206,bbox_calculation,70.11
207,bbox_calculation,72.79
208,bbox_calculation,68.16
209,bbox_calculation,70.94
54,landmarks,167.65
54,visualization,102.52
55,data_queue,101.92
210,bbox_calculation,66.11
211,bbox_calculation,65.21
212,bbox_calculation,68.07
213,bbox_calculation,69.75
55,landmarks,139.38
55,visualization,111.94
56,data_queue,82.67
214,bbox_calculation,68.64
215,bbox_calculation,67.69
216,bbox_calculation,64.57
217,bbox_calculation,68.73
56,landmarks,164.22
56,visualization,105.50
57,data_queue,81.64
218,bbox_calculation,69.77
219,bbox_calculation,65.19
220,bbox_calculation,66.58
57,landmarks,146.63
57,visualization,102.30
58,data_queue,126.63
221,bbox_calculation,73.00
222,bbox_calculation,70.68
223,bbox_calculation,70.05
224,bbox_calculation,71.24
58,landmarks,152.47
58,visualization,109.93
59,data_queue,108.41
225,bbox_calculation,67.80
226,bbox_calculation,63.44
227,bbox_calculation,68.68
228,bbox_calculation,68.29
59,landmarks,159.13
59,visualization,111.61
60,data_queue,107.64
229,bbox_calculation,70.80
230,bbox_calculation,68.43
231,bbox_calculation,70.33
232,bbox_calculation,70.46
60,landmarks,163.01
60,visualization,121.89
61,data_queue,114.48
233,bbox_calculation,68.73
234,bbox_calculation,70.52
235,bbox_calculation,68.17
236,bbox_calculation,71.95
61,landmarks,153.62
61,visualization,116.21
62,data_queue,105.97
237,bbox_calculation,77.64
238,bbox_calculation,70.46
239,bbox_calculation,72.21
240,bbox_calculation,67.04
62,landmarks,154.61
62,visualization,106.58
63,data_queue,74.44
241,bbox_calculation,75.18
242,bbox_calculation,67.81
243,bbox_calculation,69.29
63,landmarks,155.20
63,visualization,108.37
64,data_queue,127.77
244,bbox_calculation,71.96
245,bbox_calculation,67.32
246,bbox_calculation,66.67
247,bbox_calculation,68.52
64,landmarks,154.34
64,visualization,107.31
65,data_queue,113.92
248,bbox_calculation,67.56
249,bbox_calculation,65.03
250,bbox_calculation,69.43
251,bbox_calculation,73.69
65,landmarks,150.15
65,visualization,114.33
66,data_queue,107.68
252,bbox_calculation,66.67
253,bbox_calculation,73.14
254,bbox_calculation,66.19
255,bbox_calculation,72.75
66,landmarks,155.31
66,visualization,107.71
67,data_queue,90.71
256,bbox_calculation,71.56
257,bbox_calculation,66.67
258,bbox_calculation,68.78
259,bbox_calculation,66.72
67,landmarks,161.13
67,visualization,107.35
68,data_queue,78.98
260,bbox_calculation,66.92
261,bbox_calculation,67.34
262,bbox_calculation,66.62
263,bbox_calculation,69.91
68,landmarks,154.41
68,visualization,110.96
69,data_queue,76.46
264,bbox_calculation,67.88
265,bbox_calculation,79.51
266,bbox_calculation,68.02
69,landmarks,160.44
69,visualization,108.92
70,data_queue,128.50
267,bbox_calculation,67.35
268,bbox_calculation,66.28
269,bbox_calculation,66.63
270,bbox_calculation,69.52
70,landmarks,152.10
70,visualization,108.50
71,data_queue,120.67
271,bbox_calculation,69.56
272,bbox_calculation,67.75
273,bbox_calculation,67.77
274,bbox_calculation,66.50
71,landmarks,157.21
71,visualization,108.24
72,data_queue,111.28
275,bbox_calculation,66.02
276,bbox_calculation,67.01
277,bbox_calculation,63.51
278,bbox_calculation,71.16
72,landmarks,150.02
72,visualization,113.39
73,data_queue,111.05
279,bbox_calculation,67.13
280,bbox_calculation,68.80
281,bbox_calculation,64.39
282,bbox_calculation,69.88
73,landmarks,155.03
73,visualization,117.16
74,data_queue,111.47
283,bbox_calculation,64.88
284,bbox_calculation,65.13
285,bbox_calculation,64.23
286,bbox_calculation,64.81
74,landmarks,144.32
74,visualization,111.71
75,data_queue,103.13
287,bbox_calculation,68.67
288,bbox_calculation,65.55
289,bbox_calculation,66.09
290,bbox_calculation,67.22
75,landmarks,152.92
75,visualization,111.39
76,data_queue,102.31
291,bbox_calculation,67.22
292,bbox_calculation,61.25
293,bbox_calculation,63.77
294,bbox_calculation,73.48
76,landmarks,140.65
76,visualization,115.92
77,data_queue,99.00
295,bbox_calculation,68.89
296,bbox_calculation,65.65
297,bbox_calculation,67.42
298,bbox_calculation,68.62
77,landmarks,158.39
77,visualization,110.37
78,data_queue,92.21
299,bbox_calculation,71.54
300,bbox_calculation,64.97
301,bbox_calculation,67.63
78,landmarks,144.71
78,visualization,104.03
79,data_queue,135.78
302,bbox_calculation,68.73
303,bbox_calculation,71.74
304,bbox_calculation,64.70
305,bbox_calculation,68.94
79,landmarks,152.26
79,visualization,121.13
80,data_queue,136.28
306,bbox_calculation,78.04
307,bbox_calculation,80.93
308,bbox_calculation,70.80
309,bbox_calculation,72.47
80,landmarks,177.11
80,visualization,128.88
81,data_queue,143.49
310,bbox_calculation,73.14
311,bbox_calculation,93.17
312,bbox_calculation,89.85
313,bbox_calculation,71.92
314,bbox_calculation,72.02
81,landmarks,219.70
81,visualization,128.81
82,data_queue,91.04
315,bbox_calculation,76.43
316,bbox_calculation,74.43
317,bbox_calculation,63.56
318,bbox_calculation,66.74
82,landmarks,174.61
82,visualization,98.50
83,data_queue,77.50
319,bbox_calculation,66.99
320,bbox_calculation,60.68
321,bbox_calculation,66.60
83,landmarks,145.73
83,visualization,101.95
84,data_queue,130.64
322,bbox_calculation,71.22
323,bbox_calculation,66.61
324,bbox_calculation,71.63
325,bbox_calculation,66.10
84,landmarks,165.29
84,visualization,101.04
85,data_queue,120.47
326,bbox_calculation,65.64
327,bbox_calculation,67.22
328,bbox_calculation,67.48
329,bbox_calculation,66.80
85,landmarks,149.07
85,visualization,104.52
86,data_queue,107.43
330,bbox_calculation,68.64
331,bbox_calculation,65.60
332,bbox_calculation,66.71
333,bbox_calculation,67.53
86,landmarks,149.77
86,visualization,103.60
87,data_queue,92.91
334,bbox_calculation,67.30
335,bbox_calculation,65.27
336,bbox_calculation,69.81
337,bbox_calculation,69.14
87,landmarks,142.35
87,visualization,107.12
88,data_queue,72.21
338,bbox_calculation,68.26
339,bbox_calculation,66.12
340,bbox_calculation,66.86
88,landmarks,152.96
88,visualization,99.80
89,data_queue,121.36
341,bbox_calculation,66.76
342,bbox_calculation,70.84
343,bbox_calculation,79.49
344,bbox_calculation,69.51
345,bbox_calculation,69.53
89,landmarks,186.29
89,visualization,117.45
90,data_queue,70.87
346,bbox_calculation,72.97
347,bbox_calculation,67.97
348,bbox_calculation,66.16
90,landmarks,150.84
90,visualization,104.00
91,data_queue,115.21
349,bbox_calculation,70.39
350,bbox_calculation,69.68
351,bbox_calculation,66.81
352,bbox_calculation,71.43
91,landmarks,147.40
91,visualization,102.90
92,data_queue,91.99
353,bbox_calculation,66.87
354,bbox_calculation,72.63
355,bbox_calculation,68.89
356,bbox_calculation,65.30
92,landmarks,152.19
92,visualization,101.93
93,data_queue,66.08
357,bbox_calculation,67.53
358,bbox_calculation,64.62
359,bbox_calculation,72.06
93,landmarks,147.41
93,visualization,109.47
94,data_queue,125.18
360,bbox_calculation,66.16
361,bbox_calculation,67.88
362,bbox_calculation,67.28
363,bbox_calculation,66.01
94,landmarks,153.15
94,visualization,96.33
95,data_queue,101.14
364,bbox_calculation,67.27
365,bbox_calculation,67.05
366,bbox_calculation,66.07
367,bbox_calculation,71.12
95,landmarks,149.07
95,visualization,106.13
96,data_queue,89.77
368,bbox_calculation,68.75
369,bbox_calculation,62.59
370,bbox_calculation,67.74
371,bbox_calculation,71.62
96,landmarks,149.69
96,visualization,107.64
97,data_queue,76.83
372,bbox_calculation,71.84
373,bbox_calculation,67.05
374,bbox_calculation,75.54
97,landmarks,151.48
97,visualization,112.69
98,data_queue,130.46
375,bbox_calculation,73.13
376,bbox_calculation,65.92
377,bbox_calculation,68.50
378,bbox_calculation,69.38
98,landmarks,171.34
98,visualization,109.74
99,data_queue,128.29
379,bbox_calculation,68.21
380,bbox_calculation,71.56
381,bbox_calculation,71.56
382,bbox_calculation,66.56
99,landmarks,162.39
99,visualization,105.14
100,data_queue,114.68
383,bbox_calculation,71.91
384,bbox_calculation,68.20
385,bbox_calculation,64.12
386,bbox_calculation,67.92
100,landmarks,157.36
100,visualization,106.77
101,data_queue,107.87
387,bbox_calculation,69.59
388,bbox_calculation,69.90
389,bbox_calculation,68.30
390,bbox_calculation,69.20
101,landmarks,158.79
101,visualization,100.64
102,data_queue,91.37
391,bbox_calculation,67.37
392,bbox_calculation,62.64
393,bbox_calculation,67.61
394,bbox_calculation,67.15
102,landmarks,145.50
102,visualization,105.06
103,data_queue,74.80
395,bbox_calculation,66.72
396,bbox_calculation,68.39
397,bbox_calculation,67.50
103,landmarks,153.70
103,visualization,108.32
104,data_queue,134.26
398,bbox_calculation,67.32
399,bbox_calculation,66.82
400,bbox_calculation,68.59
401,bbox_calculation,67.43
104,landmarks,150.39
104,visualization,105.88
105,data_queue,120.06
402,bbox_calculation,64.73
403,bbox_calculation,65.83
404,bbox_calculation,65.54
405,bbox_calculation,69.38
105,landmarks,148.68
105,visualization,108.43
106,data_queue,113.46
406,bbox_calculation,69.62
407,bbox_calculation,64.21
408,bbox_calculation,62.35
409,bbox_calculation,67.26
106,landmarks,145.38
106,visualization,108.38
107,data_queue,101.39
410,bbox_calculation,64.84
411,bbox_calculation,67.86
412,bbox_calculation,64.49
413,bbox_calculation,67.06
107,landmarks,145.21
107,visualization,115.95
108,data_queue,97.93
414,bbox_calculation,68.08
415,bbox_calculation,64.74
416,bbox_calculation,63.63
417,bbox_calculation,66.69
108,landmarks,143.37
108,visualization,104.47
109,data_queue,82.11
418,bbox_calculation,65.83
419,bbox_calculation,65.29
420,bbox_calculation,68.96
421,bbox_calculation,67.31
109,landmarks,148.33
109,visualization,107.92
110,data_queue,71.31
422,bbox_calculation,65.70
423,bbox_calculation,64.57
424,bbox_calculation,65.44
110,landmarks,142.62
110,visualization,98.92
111,data_queue,115.16
425,bbox_calculation,67.94
426,bbox_calculation,70.08
427,bbox_calculation,66.93
428,bbox_calculation,65.23
111,landmarks,150.10
111,visualization,100.19
112,data_queue,94.65
429,bbox_calculation,65.45
430,bbox_calculation,66.68
431,bbox_calculation,66.98
432,bbox_calculation,67.96
112,landmarks,159.07
112,visualization,103.42
113,data_queue,92.43
433,bbox_calculation,64.95
434,bbox_calculation,65.34
435,bbox_calculation,66.96
436,bbox_calculation,68.77
113,landmarks,145.60
113,visualization,103.25
114,data_queue,75.78
437,bbox_calculation,67.84
438,bbox_calculation,61.45
439,bbox_calculation,64.80
114,landmarks,142.51
114,visualization,103.00
115,data_queue,123.10
440,bbox_calculation,67.76
441,bbox_calculation,69.88
442,bbox_calculation,67.28
443,bbox_calculation,67.00
115,landmarks,150.85
115,visualization,103.56
116,data_queue,107.57
444,bbox_calculation,70.66
445,bbox_calculation,65.80
446,bbox_calculation,66.42
447,bbox_calculation,66.53
116,landmarks,148.14
116,visualization,102.60
117,data_queue,88.21
448,bbox_calculation,66.00
449,bbox_calculation,68.58
450,bbox_calculation,65.55
451,bbox_calculation,67.19
117,landmarks,156.00
117,visualization,106.31
118,data_queue,83.93
452,bbox_calculation,65.30
453,bbox_calculation,66.42
454,bbox_calculation,72.60
118,landmarks,139.98
118,visualization,105.63
119,data_queue,130.73
455,bbox_calculation,70.13
456,bbox_calculation,74.91
457,bbox_calculation,68.20
458,bbox_calculation,66.87
119,landmarks,140.24
119,visualization,104.26
120,data_queue,89.19
459,bbox_calculation,78.20
460,bbox_calculation,67.51
461,bbox_calculation,69.17
120,landmarks,146.50
120,visualization,108.81
121,data_queue,131.89
462,bbox_calculation,68.61
463,bbox_calculation,69.03
464,bbox_calculation,68.45
465,bbox_calculation,63.52
121,landmarks,146.89
121,visualization,105.45
122,data_queue,108.82
466,bbox_calculation,68.52
467,bbox_calculation,65.12
468,bbox_calculation,68.08
469,bbox_calculation,67.01
122,landmarks,141.51
122,visualization,105.07
123,data_queue,90.23
470,bbox_calculation,80.25
471,bbox_calculation,64.01
472,bbox_calculation,67.00
123,landmarks,149.05
123,visualization,104.39
124,data_queue,132.42
473,bbox_calculation,65.53
474,bbox_calculation,67.17
475,bbox_calculation,66.77
476,bbox_calculation,67.26
124,landmarks,147.04
124,visualization,106.80
125,data_queue,119.68
477,bbox_calculation,67.67
478,bbox_calculation,69.16
479,bbox_calculation,68.02
480,bbox_calculation,68.10
125,landmarks,156.66
125,visualization,106.48
126,data_queue,110.31
481,bbox_calculation,69.37
482,bbox_calculation,70.96
483,bbox_calculation,66.42
484,bbox_calculation,68.94
126,landmarks,171.61
126,visualization,113.34
127,data_queue,120.16
485,bbox_calculation,75.83
486,bbox_calculation,71.99
487,bbox_calculation,69.09
488,bbox_calculation,69.23
127,landmarks,172.63
127,visualization,98.88
128,data_queue,105.64
489,bbox_calculation,73.20
490,bbox_calculation,74.49
491,bbox_calculation,71.40
492,bbox_calculation,68.69
128,landmarks,172.15
128,visualization,103.86
129,data_queue,93.28
493,bbox_calculation,69.74
494,bbox_calculation,68.03
495,bbox_calculation,70.90
496,bbox_calculation,68.41
129,landmarks,157.77
129,visualization,105.26
130,data_queue,78.82
497,bbox_calculation,68.84
498,bbox_calculation,68.00
499,bbox_calculation,70.67
130,landmarks,152.52
130,visualization,107.49
131,data_queue,62.79
131,landmarks,151.69
131,visualization,104.53
