frame_index,stage,duration_ms
141,landmarks,132.07
141,visualization,103.93
142,frame_acquisition,33.13
142,detection,25.80
142,landmarks,123.88
142,visualization,107.49
143,frame_acquisition,33.32
143,detection,30.16
143,landmarks,121.91
143,visualization,112.30
144,frame_acquisition,33.18
144,detection,26.65
144,landmarks,125.08
144,visualization,111.02
145,frame_acquisition,33.07
145,detection,24.98
145,landmarks,121.77
145,visualization,109.29
146,frame_acquisition,33.39
146,detection,28.76
146,landmarks,126.48
146,visualization,106.80
147,frame_acquisition,33.11
147,detection,25.85
147,landmarks,112.52
147,visualization,99.85
148,frame_acquisition,33.15
148,detection,24.82
148,landmarks,128.91
148,visualization,104.04
149,frame_acquisition,33.09
149,detection,26.23
149,landmarks,125.63
149,visualization,98.54
150,frame_acquisition,33.47
150,detection,26.23
150,landmarks,117.28
150,visualization,101.62
151,frame_acquisition,33.14
151,detection,25.79
151,landmarks,125.71
151,visualization,104.96
152,frame_acquisition,33.11
152,detection,28.15
152,landmarks,115.64
152,visualization,96.49
153,frame_acquisition,33.35
153,detection,23.71
153,landmarks,117.82
153,visualization,98.22
154,frame_acquisition,33.08
154,detection,32.71
154,landmarks,128.91
154,visualization,98.30
155,frame_acquisition,33.11
155,detection,46.11
155,landmarks,145.67
155,visualization,102.42
156,frame_acquisition,33.07
156,detection,23.41
156,landmarks,122.03
156,visualization,107.42
157,frame_acquisition,33.37
157,detection,22.03
157,landmarks,125.04
157,visualization,105.16
158,frame_acquisition,33.34
158,detection,25.13
158,landmarks,118.71
158,visualization,115.40
159,frame_acquisition,33.11
159,detection,28.47
159,landmarks,119.23
159,visualization,100.28
160,frame_acquisition,33.45
160,detection,24.32
160,landmarks,121.01
160,visualization,101.97
161,frame_acquisition,33.12
161,detection,24.95
161,landmarks,137.24
161,visualization,111.70
162,frame_acquisition,33.08
162,detection,31.76
162,landmarks,115.45
162,visualization,103.31
163,frame_acquisition,33.37
163,detection,22.62
163,landmarks,133.18
163,visualization,105.39
164,frame_acquisition,33.10
164,detection,27.70
164,landmarks,121.68
164,visualization,105.60
165,frame_acquisition,33.17
165,detection,23.31
165,landmarks,131.99
165,visualization,108.22
166,frame_acquisition,33.07
166,detection,26.60
166,landmarks,118.71
