frame_index,stage,duration_ms
301,queue_frame,34.30
323,frame_acquisition,33.11
301,detection,37.31
302,queue_frame,38.45
324,frame_acquisition,33.15
302,detection,38.03
303,queue_frame,43.41
325,frame_acquisition,33.11
63,visualization,119.59
303,detection,38.97
304,queue_frame,49.15
326,frame_acquisition,33.12
304,detection,37.13
305,queue_frame,53.20
64,landmarks,175.76
64,queue_landmarks,0.10
65,queue_bbox,45.96
327,frame_acquisition,33.15
305,detection,40.15
306,queue_frame,60.16
328,frame_acquisition,33.13
306,detection,39.29
307,queue_frame,66.28
329,frame_acquisition,33.11
330,frame_acquisition,33.13
307,detection,38.51
308,queue_frame,38.50
64,visualization,124.88
331,frame_acquisition,33.10
308,detection,40.16
309,queue_frame,45.56
332,frame_acquisition,33.10
65,landmarks,182.33
66,queue_bbox,73.03
65,queue_landmarks,0.11
309,detection,34.82
310,queue_frame,47.21
333,frame_acquisition,33.11
310,detection,36.52
311,queue_frame,50.56
334,frame_acquisition,33.10
311,detection,38.84
312,queue_frame,56.28
335,frame_acquisition,33.08
312,detection,36.78
313,queue_frame,59.97
65,visualization,118.87
336,frame_acquisition,33.11
313,detection,32.05
314,queue_frame,58.92
337,frame_acquisition,33.12
66,landmarks,171.10
67,queue_bbox,56.71
66,queue_landmarks,0.10
338,frame_acquisition,33.08
314,detection,41.50
315,queue_frame,34.07
339,frame_acquisition,33.08
315,detection,42.92
316,queue_frame,44.03
340,frame_acquisition,33.08
316,detection,41.29
317,queue_frame,52.24
341,frame_acquisition,33.11
66,visualization,127.75
317,detection,39.36
318,queue_frame,58.74
342,frame_acquisition,33.08
318,detection,33.61
319,queue_frame,59.31
343,frame_acquisition,33.11
67,landmarks,188.82
67,queue_landmarks,0.11
68,queue_bbox,47.95
319,detection,38.05
320,queue_frame,64.34
344,frame_acquisition,33.09
345,frame_acquisition,33.08
320,detection,36.37
321,queue_frame,34.32
346,frame_acquisition,33.08
321,detection,37.73
322,queue_frame,38.89
67,visualization,121.14
347,frame_acquisition,33.08
322,detection,38.17
323,queue_frame,44.16
348,frame_acquisition,33.10
323,detection,44.10
324,queue_frame,55.25
349,frame_acquisition,33.09
68,landmarks,201.42
68,queue_landmarks,0.09
69,queue_bbox,64.99
324,detection,40.48
325,queue_frame,62.42
350,frame_acquisition,33.12
351,frame_acquisition,33.08
325,detection,37.21
326,queue_frame,33.43
352,frame_acquisition,33.08
326,detection,42.99
327,queue_frame,43.43
353,frame_acquisition,33.08
68,visualization,124.39
327,detection,39.79
328,queue_frame,50.17
354,frame_acquisition,33.14
328,detection,31.82
329,queue_frame,48.91
69,landmarks,182.93
69,queue_landmarks,0.10
70,queue_bbox,42.77
355,frame_acquisition,33.08
329,detection,40.91
330,queue_frame,56.71
356,frame_acquisition,33.09
330,detection,39.85
331,queue_frame,63.51
357,frame_acquisition,33.08
358,frame_acquisition,33.10
331,detection,37.62
332,queue_frame,34.74
69,visualization,125.11
359,frame_acquisition,33.08
332,detection,36.53
333,queue_frame,38.23
360,frame_acquisition,33.08
333,detection,43.36
334,queue_frame,48.49
70,landmarks,197.69
70,queue_landmarks,0.07
71,queue_bbox,53.42
361,frame_acquisition,33.08
334,detection,40.62
335,queue_frame,56.06
362,frame_acquisition,33.08
335,detection,35.26
336,queue_frame,58.22
363,frame_acquisition,33.11
336,detection,35.54
337,queue_frame,60.77
364,frame_acquisition,33.13
70,visualization,119.18
365,frame_acquisition,33.12
337,detection,54.77
338,queue_frame,49.17
366,frame_acquisition,33.08
71,landmarks,187.67
71,queue_landmarks,0.09
72,queue_bbox,86.18
338,detection,46.12
339,queue_frame,62.21
367,frame_acquisition,33.12
368,frame_acquisition,33.13
339,detection,41.95
340,queue_frame,37.70
369,frame_acquisition,33.09
340,detection,35.68
341,queue_frame,40.30
370,frame_acquisition,33.08
71,visualization,121.71
341,detection,39.14
342,queue_frame,46.38
371,frame_acquisition,33.11
342,detection,33.61
343,queue_frame,46.91
72,landmarks,180.32
72,queue_landmarks,0.13
73,queue_bbox,48.58
372,frame_acquisition,33.08
343,detection,32.35
344,queue_frame,46.14
373,frame_acquisition,33.08
344,detection,38.05
345,queue_frame,51.11
374,frame_acquisition,33.11
345,detection,33.04
346,queue_frame,51.06
375,frame_acquisition,33.12
72,visualization,110.55
346,detection,32.86
347,queue_frame,50.79
376,frame_acquisition,33.11
347,detection,31.24
348,queue_frame,48.95
73,landmarks,162.51
73,queue_landmarks,0.10
74,queue_bbox,41.05
377,frame_acquisition,33.08
348,detection,35.23
349,queue_frame,50.99
378,frame_acquisition,33.09
349,detection,35.84
350,queue_frame,53.75
379,frame_acquisition,33.08
350,detection,33.64
351,queue_frame,54.26
380,frame_acquisition,33.08
73,visualization,113.40
351,detection,34.02
352,queue_frame,55.19
381,frame_acquisition,33.08
352,detection,31.43
353,queue_frame,53.54
382,frame_acquisition,33.08
74,landmarks,178.23
74,queue_landmarks,0.07
75,queue_bbox,49.07
353,detection,44.24
354,queue_frame,64.68
383,frame_acquisition,33.15
384,frame_acquisition,33.12
354,detection,45.81
355,queue_frame,44.26
385,frame_acquisition,33.12
355,detection,37.83
356,queue_frame,48.93
74,visualization,112.90
386,frame_acquisition,33.10
356,detection,34.09
357,queue_frame,49.93
387,frame_acquisition,33.07
75,landmarks,165.74
75,queue_landmarks,0.08
76,queue_bbox,55.46
357,detection,33.57
358,queue_frame,50.36
388,frame_acquisition,33.08
358,detection,40.10
359,queue_frame,57.38
389,frame_acquisition,33.08
359,detection,35.73
360,queue_frame,60.05
390,frame_acquisition,33.08
75,visualization,121.52
360,detection,34.08
361,queue_frame,61.03
391,frame_acquisition,33.08
361,detection,35.25
362,queue_frame,63.25
392,frame_acquisition,33.07
76,landmarks,167.79
77,queue_bbox,45.50
76,queue_landmarks,0.09
362,detection,34.85
363,queue_frame,65.03
393,frame_acquisition,33.07
394,frame_acquisition,33.07
363,detection,35.34
364,queue_frame,34.20
395,frame_acquisition,33.07
364,detection,37.80
365,queue_frame,38.93
76,visualization,111.70
396,frame_acquisition,33.08
365,detection,32.81
366,queue_frame,38.63
77,landmarks,157.06
77,queue_landmarks,0.08
78,queue_bbox,59.04
397,frame_acquisition,33.11
366,detection,29.87
367,queue_frame,35.46
398,frame_acquisition,33.07
367,detection,36.19
368,queue_frame,38.52
399,frame_acquisition,33.11
368,detection,32.10
369,queue_frame,37.60
400,frame_acquisition,33.07
369,detection,34.95
370,queue_frame,39.46
77,visualization,109.92
401,frame_acquisition,33.11
370,detection,30.41
371,queue_frame,36.80
78,landmarks,153.65
79,queue_bbox,46.59
78,queue_landmarks,0.10
402,frame_acquisition,33.10
371,detection,33.06
372,queue_frame,36.72
403,frame_acquisition,33.05
372,detection,31.69
373,queue_frame,35.35
404,frame_acquisition,33.07
373,detection,37.38
374,queue_frame,39.65
78,visualization,112.52
405,frame_acquisition,33.09
374,detection,34.47
375,queue_frame,41.10
406,frame_acquisition,33.13
375,detection,30.00
376,queue_frame,37.99
79,landmarks,153.18
79,queue_landmarks,0.09
80,queue_bbox,32.46
407,frame_acquisition,33.11
376,detection,32.78
377,queue_frame,37.69
408,frame_acquisition,33.14
377,detection,34.36
378,queue_frame,38.93
409,frame_acquisition,33.07
378,detection,35.70
379,queue_frame,41.48
79,visualization,111.62
410,frame_acquisition,33.08
379,detection,33.17
380,queue_frame,41.59
80,landmarks,151.88
81,queue_bbox,51.42
80,queue_landmarks,0.09
411,frame_acquisition,33.07
380,detection,31.07
381,queue_frame,39.59
412,frame_acquisition,33.07
381,detection,35.97
382,queue_frame,42.50
413,frame_acquisition,33.08
382,detection,34.23
383,queue_frame,43.61
414,frame_acquisition,33.08
80,visualization,114.08
383,detection,35.06
384,queue_frame,45.56
415,frame_acquisition,33.07
384,detection,27.73
385,queue_frame,40.21
81,landmarks,153.38
82,queue_bbox,34.98
81,queue_landmarks,0.14
416,frame_acquisition,33.07
385,detection,35.03
386,queue_frame,42.23
417,frame_acquisition,33.07
386,detection,34.82
387,queue_frame,43.96
418,frame_acquisition,33.12
387,detection,34.47
388,queue_frame,45.31
81,visualization,116.63
419,frame_acquisition,33.07
388,detection,31.64
389,queue_frame,43.84
420,frame_acquisition,33.10
82,landmarks,153.79
83,queue_bbox,56.45
82,queue_landmarks,0.09
389,detection,32.79
390,queue_frame,43.57
421,frame_acquisition,33.07
390,detection,38.84
391,queue_frame,49.33
422,frame_acquisition,33.07
391,detection,35.47
392,queue_frame,51.74
423,frame_acquisition,33.10
392,detection,33.54
393,queue_frame,52.22
82,visualization,117.42
424,frame_acquisition,33.13
393,detection,29.69
394,queue_frame,48.85
83,landmarks,153.17
84,queue_bbox,37.01
83,queue_landmarks,0.10
425,frame_acquisition,33.08
394,detection,31.98
395,queue_frame,47.64
426,frame_acquisition,33.11
395,detection,34.64
396,queue_frame,49.22
427,frame_acquisition,33.07
396,detection,36.14
397,queue_frame,52.28
428,frame_acquisition,33.08
83,visualization,113.74
397,detection,33.24
398,queue_frame,52.55
429,frame_acquisition,33.11
84,landmarks,151.47
85,queue_bbox,55.82
84,queue_landmarks,0.11
398,detection,29.44
399,queue_frame,48.88
430,frame_acquisition,33.08
399,detection,37.87
400,queue_frame,53.59
431,frame_acquisition,33.07
400,detection,38.95
401,queue_frame,59.44
432,frame_acquisition,37.17
84,visualization,115.00
433,frame_acquisition,33.08
401,detection,46.76
402,queue_frame,35.89
434,frame_acquisition,33.10
85,landmarks,172.44
402,detection,41.45
403,queue_frame,44.40
86,queue_bbox,41.73
85,queue_landmarks,0.15
435,frame_acquisition,33.11
403,detection,45.74
404,queue_frame,57.00
436,frame_acquisition,33.07
404,detection,37.07
405,queue_frame,60.96
437,frame_acquisition,33.07
85,visualization,114.73
405,detection,35.51
406,queue_frame,63.44
438,frame_acquisition,33.07
439,frame_acquisition,33.07
406,detection,40.54
407,queue_frame,37.80
440,frame_acquisition,33.14
86,landmarks,195.02
86,queue_landmarks,0.09
87,queue_bbox,76.62
407,detection,41.26
408,queue_frame,45.87
441,frame_acquisition,33.08
408,detection,37.92
409,queue_frame,50.68
442,frame_acquisition,33.07
409,detection,38.28
410,queue_frame,55.92
443,frame_acquisition,33.13
86,visualization,121.78
410,detection,40.62
411,queue_frame,63.48
444,frame_acquisition,33.07
411,detection,35.69
412,queue_frame,66.08
445,frame_acquisition,33.07
446,frame_acquisition,33.08
87,landmarks,191.76
87,queue_landmarks,0.05
88,queue_bbox,69.48
412,detection,36.51
413,queue_frame,36.39
447,frame_acquisition,33.08
413,detection,35.76
414,queue_frame,39.02
448,frame_acquisition,33.11
414,detection,40.16
415,queue_frame,46.13
449,frame_acquisition,33.08
87,visualization,113.74
415,detection,36.99
416,queue_frame,50.01
450,frame_acquisition,33.03
416,detection,32.03
417,queue_frame,48.89
451,frame_acquisition,33.08
417,detection,31.42
418,queue_frame,47.27
88,landmarks,194.79
89,queue_bbox,46.71
88,queue_landmarks,0.07
452,frame_acquisition,33.10
418,detection,34.57
419,queue_frame,48.78
453,frame_acquisition,33.08
419,detection,34.34
420,queue_frame,50.05
454,frame_acquisition,33.08
420,detection,35.21
421,queue_frame,52.20
455,frame_acquisition,33.08
88,visualization,112.42
421,detection,35.39
422,queue_frame,54.56
456,frame_acquisition,33.10
89,landmarks,157.22
90,queue_bbox,68.14
89,queue_landmarks,0.07
422,detection,36.29
423,queue_frame,57.70
457,frame_acquisition,33.07
423,detection,35.32
424,queue_frame,59.92
458,frame_acquisition,33.08
424,detection,33.14
425,queue_frame,60.02
459,frame_acquisition,33.07
425,detection,32.69
426,queue_frame,59.61
460,frame_acquisition,33.09
89,visualization,112.19
426,detection,32.30
427,queue_frame,58.84
461,frame_acquisition,33.09
90,landmarks,150.95
90,queue_landmarks,0.11
91,queue_bbox,45.93
427,detection,33.74
428,queue_frame,59.48
462,frame_acquisition,33.07
428,detection,34.54
429,queue_frame,60.93
463,frame_acquisition,33.11
429,detection,35.54
430,queue_frame,63.38
464,frame_acquisition,33.09
90,visualization,114.66
430,detection,30.44
431,queue_frame,60.74
465,frame_acquisition,33.10
91,landmarks,149.63
92,queue_bbox,59.28
91,queue_landmarks,0.11
431,detection,30.33
432,queue_frame,57.96
466,frame_acquisition,33.13
432,detection,31.06
433,queue_frame,55.95
467,frame_acquisition,33.13
433,detection,31.24
434,queue_frame,54.08
468,frame_acquisition,33.09
434,detection,34.64
435,queue_frame,55.54
91,visualization,106.80
469,frame_acquisition,33.11
435,detection,32.22
436,queue_frame,54.73
470,frame_acquisition,33.09
92,landmarks,144.19
92,queue_landmarks,0.14
93,queue_bbox,45.54
436,detection,33.31
437,queue_frame,54.93
471,frame_acquisition,33.12
437,detection,35.00
438,queue_frame,56.77
472,frame_acquisition,33.11
438,detection,34.99
439,queue_frame,58.60
473,frame_acquisition,33.08
92,visualization,110.74
439,detection,31.91
440,queue_frame,57.42
474,frame_acquisition,33.07
93,landmarks,147.98
94,queue_bbox,57.93
93,queue_landmarks,0.08
440,detection,30.61
441,queue_frame,54.93
475,frame_acquisition,33.10
441,detection,31.09
442,queue_frame,52.90
476,frame_acquisition,33.11
442,detection,33.87
443,queue_frame,53.70
477,frame_acquisition,33.07
443,detection,32.18
444,queue_frame,52.74
93,visualization,113.81
478,frame_acquisition,33.07
444,detection,33.08
445,queue_frame,52.89
94,landmarks,148.44
95,queue_bbox,46.40
94,queue_landmarks,0.10
479,frame_acquisition,33.07
445,detection,35.46
446,queue_frame,55.39
480,frame_acquisition,33.08
446,detection,42.13
447,queue_frame,64.50
481,frame_acquisition,33.08
482,frame_acquisition,33.07
447,detection,43.47
448,queue_frame,41.73
483,frame_acquisition,33.07
94,visualization,138.13
448,detection,39.34
449,queue_frame,48.01
484,frame_acquisition,33.08
95,landmarks,183.60
95,queue_landmarks,0.10
96,queue_bbox,75.50
449,detection,38.95
450,queue_frame,53.95
485,frame_acquisition,33.12
450,detection,41.14
451,queue_frame,62.03
486,frame_acquisition,33.09
451,detection,36.13
452,queue_frame,65.02
487,frame_acquisition,33.07
488,frame_acquisition,33.07
452,detection,36.28
453,queue_frame,35.03
95,visualization,125.19
453,detection,29.48
454,queue_frame,31.40
489,frame_acquisition,33.07
96,landmarks,159.07
97,queue_bbox,42.54
96,queue_landmarks,0.08
454,detection,34.41
455,queue_frame,32.77
490,frame_acquisition,33.07
455,detection,32.87
456,queue_frame,32.62
491,frame_acquisition,33.07
492,frame_acquisition,33.09
456,detection,33.73
457,queue_frame,33.26
96,visualization,114.64
493,frame_acquisition,33.07
457,detection,35.56
458,queue_frame,35.73
97,landmarks,150.29
98,queue_bbox,62.23
97,queue_landmarks,0.12
494,frame_acquisition,33.10
458,detection,31.34
459,queue_frame,33.95
495,frame_acquisition,33.07
459,detection,32.53
460,queue_frame,33.42
496,frame_acquisition,33.10
460,detection,35.78
461,queue_frame,36.10
497,frame_acquisition,33.07
97,visualization,103.60
461,detection,32.71
462,queue_frame,35.66
462,detection,26.89
463,queue_frame,29.53
498,frame_acquisition,33.09
98,landmarks,144.76
99,queue_bbox,38.96
98,queue_landmarks,0.13
463,detection,28.55
464,queue_frame,25.02
499,frame_acquisition,33.13
464,detection,30.66
465,queue_frame,22.57
465,detection,34.35
98,visualization,101.24
99,landmarks,135.76
100,queue_bbox,54.08
99,queue_landmarks,0.12
99,visualization,96.99
100,landmarks,132.27
100,queue_landmarks,0.11
100,visualization,83.41
